coin,time,status,weekly_velocity,weekly_direction,daily_direction,blockers,zone,origin,terminal,targets
HYPE,1776672000000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776686400000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776700800000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776715200000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776729600000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776744000000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776758400000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776772800000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776787200000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776801600000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776816000000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776830400000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776844800000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776859200000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776873600000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776888000000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776902400000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776916800000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776931200000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776945600000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776960000000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776974400000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1776988800000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777003200000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777017600000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777032000000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777046400000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777060800000,rejected,,,,weekly_warmup_unknown;daily_structure_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777075200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777089600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777104000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777118400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777132800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777147200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777161600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777176000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777190400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777204800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777219200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777233600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777248000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777262400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777276800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777291200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777305600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777320000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777334400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777348800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777363200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777377600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777392000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777406400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777420800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777435200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777449600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777464000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777478400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777492800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777507200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777521600000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777536000000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777550400000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777564800000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777579200000,rejected,,,1,weekly_warmup_unknown;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777593600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777608000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777622400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777636800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777651200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777665600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777680000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777694400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777708800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777723200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777737600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777752000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777766400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777780800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777795200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777809600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777824000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777838400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777852800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777867200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777881600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777896000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777910400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777924800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777939200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777953600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777968000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777982400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1777996800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1778011200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.617,[]
HYPE,1778025600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778040000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778054400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778068800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778083200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778097600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778112000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778126400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778140800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778155200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778169600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778184000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778198400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778212800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778227200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778241600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778256000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778270400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778284800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778299200000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778313600000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778328000000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778342400000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778356800000,rejected,,,-1,weekly_warmup_unknown;impulse_unavailable;impulse_daily_disagree;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778371200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778385600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778400000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778414400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778428800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778443200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778457600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778472000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778486400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778500800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778515200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778529600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778544000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778558400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778572800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778587200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778601600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778616000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778630400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778644800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778659200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778673600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778688000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778702400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778716800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778731200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778745600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778760000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778774400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778788800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778803200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778817600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778832000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778846400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778860800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778875200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778889600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778904000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778918400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778932800000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778947200000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778961600000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778976000000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
HYPE,1778990400000,rejected,,,0,weekly_warmup_unknown;daily_mixed;impulse_unavailable;zone_unavailable;reaction_absent;two_objectives_unavailable,null,34.422,44.633,[]
